Randomizer Version: 4.6.1
Random Seed: 4635469872613
Settings String: 322QQgEAgj8AP8AAgEBAAIeIQAEFAAAFAACAQABAAAAAAAAAAAAMgQyAQAICTIGBAAyAAEAC0VtZXJhbGQgKFMpUTTsZePDOIo=

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1    |ABILITY2    |ITEM
#704 (CAMPISTA TIRTO)@31D094 - KYOGRE Lv19
#705 (SRTA. AROMA ANABEL)@31D0BC - ELECTRIKE Lv18
#706 (DOMINGUERA BIANCA)@31D0E4 - PUPITAR Lv18
#707 (FOGONERO AIRO)@31D10C - CROBAT Lv18
#708 (DOMINGUERA FIFI)@31D134 - RATICATE Lv17, PIKACHU Lv19
#709 (ORNITÓLOGO BUTRO)@31D15C - NINJASK Lv17, RALTS Lv19
#710 (CAMPISTA LAURENO)@31D184 - MILOTIC Lv18, MARSHTOMP Lv18
#711 (POKéMANÍACO GUANE)@31D1AC - MAGNEMITE Lv18, MAKUHITA Lv18
#712 (DOMINGUERA ANGELITA)@31D1D4 - MEDICHAM Lv18, LUGIA Lv18
#713 (PESCADOR POL)@31D1FC - GENGAR Lv19
#714 (DOMINGUERA LOTA)@31D224 - MEW Lv19
#715 (JOVEN DEANDRE)@31D24C - TYROGUE Lv14, TEDDIURSA Lv14, CELEBI Lv14
#716 (EQUIPO MAGMA SOLDADO)@31D274 - TEDDIURSA Lv29
#717 (EQUIPO MAGMA SOLDADO)@31D29C - ALAKAZAM Lv29
#718 (EQUIPO MAGMA SOLDADO)@31D2C4 - MAGBY Lv29
#719 (EQUIPO MAGMA SOLDADO)@31D2EC - SCEPTILE Lv28, CUBONE Lv28
#720 (EQUIPO MAGMA SOLDADO)@31D314 - FURRET Lv28, CLEFFA Lv28
#721 (EQUIPO MAGMA SOLDADO)@31D33C - NOSEPASS Lv29
#722 (EQUIPO MAGMA SOLDADO)@31D364 - VAPOREON Lv29
#723 (EQUIPO MAGMA SOLDADO)@31D38C - MARSHTOMP Lv29
#724 (EQUIPO MAGMA SOLDADO)@31D3B4 - DONPHAN Lv29
#725 (EQUIPO MAGMA SOLDADO)@31D3DC - BAGON Lv29
#726 (EQUIPO MAGMA SOLDADO)@31D404 - LOTAD Lv29
#727 (EQUIPO MAGMA SOLDADO)@31D42C - ELECTRODE Lv29
#728 (EQUIPO MAGMA SOLDADO)@31D454 - CARVANHA Lv29
#729 (EQUIPO MAGMA SOLDADO)@31D47C - VAPOREON Lv29
#730 (EQUIPO MAGMA SOLDADO)@31D4A4 - JOLTEON Lv29
#731 (EQUIPO MAGMA SOLDADO)@31D4CC - GOREBYSS Lv29
#732 (ADMIN. MAGMA TATIANO)@31D4F4 - RATICATE Lv26, LAPRAS Lv28, NINJASK Lv30, PORYGON Lv33
#733 (ENTRE. GUAY DORIS)@31D51C - FARFETCH’D Lv33, CLAMPERL Lv33
#734 (LÍDER MAGMA MAGNO)@31D544 - CASCOON Lv42, BELLOSSOM Lv43, EXEGGCUTE Lv44
#735 (NADADOR PETE)@31D56C - KAKUNA Lv15
#736 (NADADORA CHABELI)@31D594 - SPEAROW Lv15
#737 (RUINAMANÍACO ANDRI)@31D5BC - LOUDRED Lv25, MAGIKARP Lv25
#738 (ORNITÓLOGO JOCHU)@31D5E4 - CRADILY Lv25, MAROWAK Lv25
#739 (TRIATLETA CADEL)@31D60C - HITMONTOP Lv26
#740 (MARINERO CORENO)@31D634 - PSYDUCK Lv24, CRAWDAUNT Lv24, LICKITUNG Lv24
#741 (ENTRE. GUAY CAROLI)@31D65C - FURRET Lv24, STANTLER Lv24, PIDGEOTTO Lv24
#742 (ORNITÓLOGO ELIDO)@31D684 - LICKITUNG Lv25, BARBOACH Lv25
#743 (DOMINGUERA CELIA)@31D6AC - ENTEI Lv22, TYRANITAR Lv22
#744 (RUINAMANÍACO BRIAN)@31D6D4 - SQUIRTLE Lv22, PSYDUCK Lv22
#745 (CAMPISTA BRANDEN)@31D6FC - RHYDON Lv22, VIBRAVA Lv22
#746 (FOGONERO BRIANO)@31D724 - AMPHAROS Lv18, MANTINE Lv18
#747 (SRTA. AROMA SHAILA)@31D74C - AERODACTYL Lv18, PIKACHU Lv18
#748 (TRIATLETA QUIRA)@31D774 - ARTICUNO Lv26, MAREEP Lv26
#749 (CHICO NINJA JAIDEN)@31D79C - GULPIN Lv26, IGGLYBUFF Lv26
#750 (MÉDIUM ALIX)@31D7C4 - GRIMER Lv26, SEALEO Lv26
#751 (LUCHADORA ELINA)@31D7EC - MAROWAK Lv26, GRANBULL Lv26
#752 (MÉDIUM MARLENE)@31D814 - PRIMEAPE Lv18, CLEFABLE Lv18
#753 (MONTAÑERO DEVAN)@31D83C - DUSCLOPS Lv8, SLOWPOKE Lv8
#754 (JOVEN FLAVIO)@31D864 - CLAMPERL Lv8, GEODUDE Lv8
#755 (TRIATLETA MELINA)@31D88C - TROPIUS Lv17
#756 (MÉDIUM BRANI)@31D8B4 - MINUN Lv17
#757 (LUCHADORA AISHA)@31D8DC - SLOWBRO Lv17
#758 (POKéABU NORINA)@31D904 - PINECO Lv33, CHARMELEON Lv33
#759 (GUITARRISTA MUNO)@31D92C - MEOWTH Lv26
#760 (FOGONERO DAREO)@31D954 - DELCATTY Lv25, CHANSEY Lv25
#761 (DAMA PARASOL RURITA)@31D97C - WURMPLE Lv26
#762 (ENTRE. GUAY LEONEL)@31D9A4 - PICHU Lv30
#763 (LUCHADORA CALIRA)@31D9CC - SURSKIT Lv28, GROWLITHE Lv28
#764 (BICHOMANÍACO BUDI)@31D9F4 - PRIMEAPE Lv29, TENTACOOL Lv29
#765 (CRIAPOKéMON MILO)@31DA1C - SLOWPOKE Lv25, KRABBY Lv25, SLOWKING Lv25, SALAMENCE Lv25, TYPHLOSION Lv25, GRUMPIG Lv25
#766 (CRIAPOKéMON PAT)@31DA44 - SANDSLASH Lv25, LUDICOLO Lv25, DRAGONITE Lv25, PERSIAN Lv25, SCYTHER Lv25, PRIMEAPE Lv25
#767 (ENTRE. GUAY CRISTIN)@31DA6C - LINOONE Lv29, VOLBEAT Lv29
#768 (ENTRENADOR AURA)@31DA94 - AIPOM Lv13, MACHOP Lv15
#769 (ENTRENADOR AURA)@31DABC - SNEASEL Lv13, MEWTWO Lv15
#770 (LÍDER PETRA)@31DAE4 - GEODUDE Lv32, AZURILL@BAYA ZIDRA Lv35, CRAWDAUNT Lv35, GOLEM@BAYA ZIDRA Lv37
#771 (LÍDER PETRA)@31DB0C - HOOTHOOT Lv37, TORKOAL Lv37, TANGELA@BAYA ZIDRA Lv40, CLAMPERL Lv40, CORPHISH@BAYA ZIDRA Lv42
#772 (LÍDER PETRA)@31DB34 - SWELLOW Lv42, MAGNEMITE Lv42, DELCATTY@BAYA ZIDRA Lv45, PLUSLE Lv45, SMEARGLE@BAYA ZIDRA Lv47
#773 (LÍDER PETRA)@31DB5C - SEEDOT Lv47, METANG Lv47, MEW Lv47, BAYLEEF@BAYA ZIDRA Lv50, POLIWHIRL Lv50, ARON@BAYA ZIDRA Lv52
#774 (LÍDER MARCIAL)@31DB84 - MINUN@BAYA ZIDRA Lv33, OCTILLERY Lv33, VENONAT Lv35, CHANSEY@BAYA ZIDRA Lv37
#775 (LÍDER MARCIAL)@31DBAC - CROBAT@BAYA ZIDRA Lv38, MAGCARGO Lv38, RAICHU Lv40, ANORITH@BAYA ZIDRA Lv42
#776 (LÍDER MARCIAL)@31DBD4 - CACNEA Lv40, VENUSAUR@BAYA ZIDRA Lv43, QUILAVA Lv43, PIDGEOT Lv45, SHIFTRY@BAYA ZIDRA Lv47
#777 (LÍDER MARCIAL)@31DBFC - AIPOM Lv46, KINGDRA Lv46, UNOWN@BAYA ZIDRA Lv48, TANGELA Lv48, CHARMANDER Lv50, VOLBEAT@BAYA ZIDRA Lv52
#778 (LÍDER ERICO)@31DC24 - SCEPTILE Lv36, ZIGZAGOON Lv36, ALTARIA@BAYA ZIDRA Lv38, HERACROSS@BAYA ZIDRA Lv40
#779 (LÍDER ERICO)@31DC4C - KYOGRE Lv39, VENOMOTH Lv41, TORKOAL Lv41, SANDSLASH@BAYA ZIDRA Lv43, ENTEI@BAYA ZIDRA Lv45
#780 (LÍDER ERICO)@31DC74 - GARDEVOIR Lv44, CHIKORITA Lv46, HITMONCHAN Lv46, TENTACRUEL@BAYA ZIDRA Lv48, ARIADOS@BAYA ZIDRA Lv50
#781 (LÍDER ERICO)@31DC9C - CACNEA Lv50, ILLUMISE Lv51, DUSCLOPS Lv51, VAPOREON Lv53, SEEDOT@BAYA ZIDRA Lv53, SNORLAX@BAYA ZIDRA Lv55
#782 (LÍDER CANDELA)@31DCC4 - CHIKORITA@HIER. BLANCA Lv38, MUDKIP Lv36, SOLROCK@HIER. BLANCA Lv38, GASTLY@HIER. BLANCA Lv40
#783 (LÍDER CANDELA)@31DCEC - PINSIR Lv41, PSYDUCK@HIER. BLANCA Lv43, SNORLAX Lv41, LARVITAR@HIER. BLANCA Lv43, LOMBRE@HIER. BLANCA Lv45
#784 (LÍDER CANDELA)@31DD14 - SCYTHER Lv46, GYARADOS Lv46, WEEDLE@HIER. BLANCA Lv48, PILOSWINE Lv46, FEEBAS@HIER. BLANCA Lv48, SANDSLASH@HIER. BLANCA Lv50
#785 (LÍDER CANDELA)@31DD3C - SABLEYE Lv51, LUDICOLO@HIER. BLANCA Lv53, JUMPLUFF Lv51, WALREIN Lv51, EKANS@HIER. BLANCA Lv53, AZURILL@HIER. BLANCA Lv55
#786 (LÍDER NORMAN)@31DD64 - WHISCASH Lv42, KANGASKHAN@BAYA ZIDRA Lv42, SCEPTILE Lv43, SANDSLASH@BAYA ZIDRA Lv45
#787 (LÍDER NORMAN)@31DD8C - GOLEM@BAYA ZIDRA Lv47, VENONAT Lv47, ZANGOOSE Lv45, DUSKULL Lv48, MAREEP@BAYA ZIDRA Lv50
#788 (LÍDER NORMAN)@31DDB4 - NATU@BAYA ZIDRA Lv52, RELICANTH Lv52, ELECTRODE Lv50, GENGAR Lv53, PIDGEY@BAYA ZIDRA Lv55
#789 (LÍDER NORMAN)@31DDDC - ELEKID@BAYA ZIDRA Lv57, LOUDRED Lv57, OMASTAR Lv55, ELECTABUZZ Lv57, ONIX Lv58, BELLSPROUT@BAYA ZIDRA Lv60
#790 (LÍDER ALANA)@31DE04 - KANGASKHAN@BAYA ZIDRA Lv40, RAPIDASH Lv38, VENOMOTH Lv41, MILOTIC Lv43, JUMPLUFF@BAYA ATANIA Lv45
#791 (LÍDER ALANA)@31DE2C - MACHOKE Lv43, DELCATTY Lv43, FARFETCH’D@BAYA ZIDRA Lv45, ARCANINE Lv46, LATIOS Lv48, TOGETIC@BAYA ATANIA Lv50
#792 (LÍDER ALANA)@31DE54 - CORPHISH Lv48, POLITOED Lv49, CUBONE@BAYA ZIDRA Lv50, SQUIRTLE Lv51, GRIMER Lv53, SILCOON@BAYA ATANIA Lv55
#793 (LÍDER ALANA)@31DE7C - NIDOKING Lv53, DIGLETT Lv54, AZURILL Lv55, POLITOED@BAYA ZIDRA Lv55, GASTLY Lv58, LEDYBA@BAYA ATANIA Lv60
#794 (LÍDER VITO-LETI)@31DEA4 - HITMONCHAN Lv48, GIRAFARIG Lv49, DRATINI@BAYA ATANIA Lv49, MILTANK@BAYA ATANIA Lv50, NIDORAN♂@BAYA ZIDRA Lv50
#795 (LÍDER VITO-LETI)@31DECC - MIGHTYENA Lv53, SABLEYE Lv53, GOLBAT Lv54, IVYSAUR@BAYA ATANIA Lv54, SCEPTILE@BAYA ATANIA Lv55, MISDREAVUS@BAYA ZIDRA Lv55
#796 (LÍDER VITO-LETI)@31DEF4 - CLEFFA Lv58, ELECTABUZZ Lv59, AERODACTYL Lv58, GOREBYSS@BAYA ATANIA Lv59, JYNX@BAYA ATANIA Lv60, ELECTRODE@BAYA ZIDRA Lv60
#797 (LÍDER VITO-LETI)@31DF1C - TRAPINCH Lv63, GOREBYSS Lv64, DEOXYS Lv63, ARON@BAYA ATANIA Lv64, BAGON@BAYA ATANIA Lv65, TAILLOW@BAYA ZIDRA Lv65
#798 (LÍDER GALANO)@31DF44 - SPEAROW Lv46, LILEEP Lv46, SQUIRTLE Lv48, CELEBI@BAYA ATANIA Lv48, FEEBAS@BAYA ATANIA Lv51
#799 (LÍDER GALANO)@31DF6C - ARTICUNO Lv50, TORKOAL Lv51, PILOSWINE Lv53, TOGETIC@BAYA ATANIA Lv53, SPINARAK@BAYA ATANIA Lv56
#800 (LÍDER GALANO)@31DF94 - MARILL Lv56, HYPNO Lv58, CORPHISH Lv56, GLOOM Lv58, MAWILE@BAYA ATANIA Lv58, DRAGONITE@BAYA ATANIA Lv61
#801 (LÍDER GALANO)@31DFBC - CHARMANDER Lv61, PELIPPER Lv63, ROSELIA Lv61, SEALEO Lv63, VAPOREON@BAYA ATANIA Lv63, NOSEPASS@BAYA ATANIA Lv66
#802 (BICHOMANÍACO ANTULO)@31DFE4 - TEDDIURSA Lv17, FLAAFFY Lv17
#803 (ORNITÓLOGO DARERO)@31E00C - HYPNO Lv30
#804 (ENTRENADOR MÁXIMO)@31E034 - TORCHIC Lv77, CHARIZARD Lv75, ZAPDOS Lv76, NIDOQUEEN Lv76, STEELIX Lv76, YANMA@BAYA ZIDRA Lv78
#805 (DAMA TORRE DESTRA)@31E05C - GASTLY Lv5
#806 (ASTRO CÚPULA TACTIO)@31E084 - WHISMUR Lv5
#807 (AMO PALACIO ANICETO)@31E0AC - MILTANK Lv5
#808 (MAESTRA DOJO CORO)@31E0D4 - WEEZING Lv5
#809 (JEFE FÁBRICA SABINO)@31E0FC - NIDORAN♂ Lv5
#810 (REINA SIERPE FORTUNIA)@31E124 - LICKITUNG Lv5
#811 (REY PIRÁMIDE VALENTE)@31E14C - WYNAUT Lv5
#812 (RUINAMANÍACO ANDRI)@31E174 - SILCOON Lv31, DRAGONAIR Lv31
#813 (RUINAMANÍACO ANDRI)@31E19C - BELLOSSOM Lv33, MILTANK Lv33, SPINDA Lv33
#814 (RUINAMANÍACO ANDRI)@31E1C4 - AIPOM Lv35, REMORAID Lv35, CHARMELEON Lv35
#815 (RUINAMANÍACO ANDRI)@31E1EC - LATIOS Lv37, GEODUDE Lv37, POLIWAG Lv37
#816 (MARINERO CORENO)@31E214 - RAPIDASH Lv30, TAUROS Lv30, HUNTAIL Lv30
#817 (MARINERO CORENO)@31E23C - STARMIE Lv32, NIDORAN♂ Lv32, RATICATE Lv32
#818 (MARINERO CORENO)@31E264 - GOLBAT Lv34, WOOPER Lv34, PRIMEAPE Lv34
#819 (MARINERO CORENO)@31E28C - HERACROSS Lv36, ZIGZAGOON Lv36, LILEEP Lv36
#820 (TRIATLETA PABLO)@31E2B4 - CHANSEY Lv37, MAGNEMITE Lv37
#821 (TRIATLETA PABLO)@31E2DC - CELEBI Lv39, DELCATTY Lv39, BLISSEY Lv39
#822 (TRIATLETA PABLO)@31E304 - MEWTWO Lv41, HO-OH Lv41, TYPHLOSION Lv41
#823 (TRIATLETA PABLO)@31E32C - LUDICOLO Lv43, NIDORINO Lv43, SLOWKING Lv43
#824 (KARATEKA KOJI)@31E354 - GIRAFARIG Lv37, CLAMPERL Lv37
#825 (KARATEKA KOJI)@31E37C - MOLTRES Lv39, REGICE Lv39, CROBAT Lv39
#826 (KARATEKA KOJI)@31E3A4 - HITMONLEE Lv41, GOREBYSS Lv41, RATTATA Lv41
#827 (KARATEKA KOJI)@31E3CC - LOMBRE Lv43, DODUO Lv43, KRABBY Lv43
#828 (ENTRE. GUAY CRISTIN)@31E3F4 - METAGROSS Lv35, MUK Lv35
#829 (ENTRE. GUAY CRISTIN)@31E41C - ODDISH Lv37, SEADRA Lv37, BULBASAUR Lv37
#830 (ENTRE. GUAY CRISTIN)@31E444 - EKANS Lv39, REGICE Lv39, AGGRON Lv39
#831 (ENTRE. GUAY CRISTIN)@31E46C - MEDITITE Lv41, NINCADA Lv41, MACHOP Lv41
#832 (GUITARRISTA MUN)@31E494 - TOGETIC Lv35, CELEBI Lv35, QUAGSIRE Lv35
#833 (GUITARRISTA MUN)@31E4BC - MANTINE Lv37, SNUBBULL Lv37, WALREIN Lv37
#834 (GUITARRISTA MUN)@31E4E4 - MAKUHITA Lv39, CHARMELEON Lv39, GULPIN Lv39
#835 (GUITARRISTA MUN)@31E50C - ONIX Lv41, DUNSPARCE Lv41, MAGCARGO Lv41
#836 (MONTAÑERO SOREN)@31E534 - PERSIAN Lv26, ELECTRIKE Lv26
#837 (MONTAÑERO SOREN)@31E55C - CUBONE Lv28, EEVEE Lv28, ZAPDOS Lv28
#838 (MONTAÑERO SOREN)@31E584 - ANORITH Lv30, TOGEPI Lv30, TYRANITAR Lv30
#839 (MONTAÑERO SOREN)@31E5AC - CROCONAW Lv33, STANTLER Lv33, NOCTOWL Lv33
#840 (CRIAPOKéMON GABILA)@31E5D4 - ANORITH Lv31, FERALIGATR Lv31, KRABBY Lv31, SHARPEDO Lv31, COMBUSKEN Lv31, LAIRON Lv31
#841 (CRIAPOKéMON GABILA)@31E5FC - CHARMELEON Lv33, ENTEI Lv33, TENTACRUEL Lv33, HITMONTOP Lv33, BLAZIKEN Lv33, NINETALES Lv33
#842 (CRIAPOKéMON GABILA)@31E624 - ARCANINE Lv35, SHIFTRY Lv35, SOLROCK Lv35, ESPEON Lv35, TOGEPI Lv35, JIGGLYPUFF Lv35
#843 (CRIAPOKéMON GABILA)@31E64C - VAPOREON Lv37, MAGCARGO Lv37, CHARIZARD Lv37, LUGIA Lv37, REGICE Lv37, WEEDLE Lv37
#844 (BELLA TALI)@31E674 - ANORITH Lv34, ILLUMISE Lv34
#845 (BELLA TALI)@31E69C - DRAGONITE Lv36, REGISTEEL Lv36, GROWLITHE Lv36
#846 (BELLA TALI)@31E6C4 - GOLEM Lv38, GOLDUCK Lv38, SHELLDER Lv38
#847 (BELLA TALI)@31E6EC - RAYQUAZA Lv40, PSYDUCK Lv40, EXPLOUD Lv40
#848 (MÉDIUM MARIELA)@31E714 - NINETALES Lv41
#849 (MÉDIUM ARANO)@31E73C - LOTAD Lv41, MANECTRIC Lv41
#850 (CABALLERO ERISTO)@31E764 - HITMONTOP Lv41
#851 (ENTRENADOR JORO)@31E78C - ELEKID Lv5
#852 (ENTRENADOR JAHO)@31E7B4 - MACHOP Lv5
#853 (ENTRENADOR BRUNO)@31E7DC - HOPPIP Lv5
#854 (ENTRENADOR AURA)@31E804 - SKIPLOOM Lv5
#855 (ENTRENADOR MÁXIMO)@5E04A4 - KOFFING Lv42, SUDOWOODO Lv43, LARVITAR Lv44

--Static Pokemon--
LILEEP => DROWZEE
ANORITH => VENUSAUR
KYOGRE => BANETTE
GROUDON => QWILFISH
REGIROCK => COMBUSKEN
REGICE => NATU
REGISTEEL => GIRAFARIG
RAYQUAZA => MEW
KECLEON => GARDEVOIR
KECLEON(2) => CHARIZARD
VOLTORB => RATICATE
VOLTORB(2) => DRATINI
VOLTORB(3) => SEVIPER
ELECTRODE => CLEFABLE
ELECTRODE(2) => WOBBUFFET
SUDOWOODO => SILCOON
LATIOS => TROPIUS
LATIAS => ELEKID
DEOXYS => KECLEON
MEW => ZANGOOSE
HO-OH => CACNEA
LUGIA => POLIWHIRL
WYNAUT (egg) => CORPHISH (egg)
BELDUM => LICKITUNG
CASTFORM => GASTLY

--Wild Pokemon--
Set #1 - RUTA 101 Grass/Cave (rate=20)
DEOXYS Lv2               HP 50  ATK 95  DEF 90  SPATK 95  SPDEF 90  SPEED 180
SCIZOR Lv2               HP 70  ATK 130 DEF 100 SPATK 55  SPDEF 80  SPEED 65 
XATU Lv2                 HP 65  ATK 75  DEF 70  SPATK 95  SPDEF 70  SPEED 95 
STEELIX Lv3              HP 75  ATK 85  DEF 200 SPATK 55  SPDEF 65  SPEED 30 
PICHU Lv3                HP 20  ATK 40  DEF 15  SPATK 35  SPDEF 35  SPEED 60 
LICKITUNG Lv3            HP 90  ATK 55  DEF 75  SPATK 60  SPDEF 75  SPEED 30 
SANDSHREW Lv3            HP 50  ATK 75  DEF 85  SPATK 20  SPDEF 30  SPEED 40 
TAUROS Lv3               HP 75  ATK 100 DEF 95  SPATK 40  SPDEF 70  SPEED 110
JYNX Lv2                 HP 65  ATK 50  DEF 35  SPATK 115 SPDEF 95  SPEED 95 
DIGLETT Lv2              HP 10  ATK 55  DEF 25  SPATK 35  SPDEF 45  SPEED 95 
VIBRAVA Lv3              HP 50  ATK 70  DEF 50  SPATK 50  SPDEF 50  SPEED 70 
BLASTOISE Lv3            HP 79  ATK 83  DEF 100 SPATK 85  SPDEF 105 SPEED 78 

Set #2 - RUTA 102 Grass/Cave (rate=20)
SANDSHREW Lv3            HP 50  ATK 75  DEF 85  SPATK 20  SPDEF 30  SPEED 40 
MOLTRES Lv3              HP 90  ATK 100 DEF 90  SPATK 125 SPDEF 85  SPEED 90 
CACTURNE Lv4             HP 70  ATK 115 DEF 60  SPATK 115 SPDEF 60  SPEED 55 
ALAKAZAM Lv4             HP 55  ATK 50  DEF 45  SPATK 135 SPDEF 85  SPEED 120
DELIBIRD Lv3             HP 45  ATK 55  DEF 45  SPATK 65  SPDEF 45  SPEED 75 
ABRA Lv4                 HP 25  ATK 20  DEF 15  SPATK 105 SPDEF 55  SPEED 90 
TOTODILE Lv3             HP 50  ATK 65  DEF 64  SPATK 44  SPDEF 48  SPEED 43 
URSARING Lv3             HP 90  ATK 130 DEF 75  SPATK 75  SPDEF 75  SPEED 55 
VOLTORB Lv4              HP 40  ATK 30  DEF 50  SPATK 55  SPDEF 55  SPEED 100
COMBUSKEN Lv4            HP 60  ATK 85  DEF 60  SPATK 85  SPDEF 60  SPEED 55 
SHIFTRY Lv4              HP 90  ATK 100 DEF 60  SPATK 90  SPDEF 60  SPEED 80 
ABSOL Lv3                HP 65  ATK 130 DEF 60  SPATK 75  SPDEF 60  SPEED 75 

Set #3 - RUTA 102 Surfing (rate=4)
ZIGZAGOON Lvs 20-30      HP 38  ATK 30  DEF 41  SPATK 30  SPDEF 41  SPEED 60 
WAILMER Lvs 10-20        HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
SEAKING Lvs 30-35        HP 80  ATK 92  DEF 65  SPATK 65  SPDEF 80  SPEED 68 
TOTODILE Lvs 5-10        HP 50  ATK 65  DEF 64  SPATK 44  SPDEF 48  SPEED 43 
MAGCARGO Lvs 20-30       HP 50  ATK 50  DEF 120 SPATK 80  SPDEF 80  SPEED 30 

Set #4 - RUTA 102 Fishing (rate=30)
SILCOON Lvs 5-10         HP 50  ATK 35  DEF 55  SPATK 25  SPDEF 25  SPEED 15 
TAILLOW Lvs 5-10         HP 40  ATK 55  DEF 30  SPATK 30  SPDEF 30  SPEED 85 
MEW Lvs 10-30            HP 100 ATK 100 DEF 100 SPATK 100 SPDEF 100 SPEED 100
NOCTOWL Lvs 10-30        HP 100 ATK 50  DEF 50  SPATK 76  SPDEF 96  SPEED 70 
IGGLYBUFF Lvs 10-30      HP 90  ATK 30  DEF 15  SPATK 40  SPDEF 20  SPEED 15 
SMOOCHUM Lvs 25-30       HP 45  ATK 30  DEF 15  SPATK 85  SPDEF 65  SPEED 65 
MINUN Lvs 30-35          HP 60  ATK 40  DEF 50  SPATK 75  SPDEF 85  SPEED 95 
MEOWTH Lvs 20-25         HP 40  ATK 45  DEF 35  SPATK 40  SPDEF 40  SPEED 90 
PARAS Lvs 35-40          HP 35  ATK 70  DEF 55  SPATK 45  SPDEF 55  SPEED 25 
DEOXYS Lvs 40-45         HP 50  ATK 95  DEF 90  SPATK 95  SPDEF 90  SPEED 180

Set #5 - RUTA 103 Grass/Cave (rate=20)
SHELGON Lv2              HP 65  ATK 95  DEF 100 SPATK 60  SPDEF 50  SPEED 50 
NOCTOWL Lv3              HP 100 ATK 50  DEF 50  SPATK 76  SPDEF 96  SPEED 70 
MEDITITE Lv3             HP 30  ATK 40  DEF 55  SPATK 40  SPDEF 55  SPEED 60 
MINUN Lv4                HP 60  ATK 40  DEF 50  SPATK 75  SPDEF 85  SPEED 95 
DRAGONAIR Lv2            HP 61  ATK 84  DEF 65  SPATK 70  SPDEF 70  SPEED 70 
PONYTA Lv3               HP 50  ATK 85  DEF 55  SPATK 65  SPDEF 65  SPEED 90 
FARFETCH’D Lv3           HP 52  ATK 65  DEF 55  SPATK 58  SPDEF 62  SPEED 60 
NOSEPASS Lv4             HP 30  ATK 45  DEF 135 SPATK 45  SPDEF 90  SPEED 30 
WHISMUR Lv3              HP 64  ATK 51  DEF 23  SPATK 51  SPDEF 23  SPEED 28 
GLOOM Lv3                HP 60  ATK 65  DEF 70  SPATK 85  SPDEF 75  SPEED 40 
SPOINK Lv2               HP 60  ATK 25  DEF 35  SPATK 70  SPDEF 80  SPEED 60 
GRAVELER Lv4             HP 55  ATK 95  DEF 115 SPATK 45  SPDEF 45  SPEED 35 

Set #6 - RUTA 103 Surfing (rate=4)
VIGOROTH Lvs 5-35        HP 80  ATK 80  DEF 80  SPATK 55  SPDEF 55  SPEED 90 
ELECTABUZZ Lvs 10-30     HP 65  ATK 83  DEF 57  SPATK 95  SPDEF 85  SPEED 105
ESPEON Lvs 15-25         HP 65  ATK 65  DEF 60  SPATK 130 SPDEF 95  SPEED 110
WAILORD Lvs 25-30        HP 170 ATK 90  DEF 45  SPATK 90  SPDEF 45  SPEED 60 
SKITTY Lvs 25-30         HP 50  ATK 45  DEF 45  SPATK 35  SPDEF 35  SPEED 50 

Set #7 - RUTA 103 Fishing (rate=30)
AIPOM Lvs 5-10           HP 55  ATK 70  DEF 55  SPATK 40  SPDEF 55  SPEED 85 
WAILMER Lvs 5-10         HP 130 ATK 70  DEF 35  SPATK 70  SPDEF 35  SPEED 60 
GRAVELER Lvs 10-30       HP 55  ATK 95  DEF 115 SPATK 45  SPDEF 45  SPEED 35 
HUNTAIL Lvs 10-30        HP 55  ATK 104 DEF 105 SPATK 94  SPDEF 75  SPEED 52 
MURKROW Lvs 10-30        HP 60  ATK 85  DEF 42  SPATK 85  SPDEF 42  SPEED 91 
JOLTEON Lvs 30-35        HP 65  ATK 65  DEF 60  SPATK 110 SPDEF 95  SPEED 130
CROCONAW Lvs 30-35       HP 65  ATK 80  DEF 80  SPATK 59  SPDEF 63  SPEED 58 
VAPOREON Lvs 25-30       HP 130 ATK 65  DEF 60  SPATK 110 SPDEF 95  SPEED 65 
ANORITH Lvs 35-40        HP 45  ATK 95  DEF 50  SPATK 40  SPDEF 50  SPEED 75 
NINCADA Lvs 40-45        HP 31  ATK 45  DEF 90  SPATK 30  SPDEF 30  SPEED 40 

Set #8 - RUTA 104 Grass/Cave (rate=20)
KINGDRA Lv4              HP 75  ATK 95  DEF 95  SPATK 95  SPDEF 95  SPEED 85 
HYPNO Lv4                HP 85  ATK 73  DEF 70  SPATK 73  SPDEF 115 SPEED 67 
OMANYTE Lv5              HP 35  ATK 40  DEF 100 SPATK 90  SPDEF 55  SPEED 35 
RATTATA Lv5              HP 30  ATK 56  DEF 35  SPATK 25  SPDEF 35  SPEED 72 
NINJASK Lv4              HP 61  ATK 90  DEF 45  SPATK 50  SPDEF 50  SPEED 160
PARASECT Lv5             HP 60  ATK 95  DEF 80  SPATK 60  SPDEF 80  SPEED 30 
SWAMPERT Lv4             HP 100 ATK 110 DEF 90  SPATK 85  SPDEF 90  SPEED 60 
SEVIPER Lv5              HP 73  ATK 100 DEF 60  SPATK 100 SPDEF 60  SPEED 65 
DRAGONAIR Lv4            HP 61  ATK 84  DEF 65  SPATK 70  SPDEF 70  SPEED 70 
VENUSAUR Lv4             HP 80  ATK 82  DEF 83  SPATK 100 SPDEF 100 SPEED 80 
